ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
calcium ion binding	calcium ion binding	140/6217	315/25972	0.444444444444444	1.85670115990206	8.58179127523253	8.4702867001172e-16	7.13044134937139e-14	6.05483652151919e-14	LOC110943846/LOC110944999/LOC110867096/LOC110867987/LOC110878284/LOC110880307/LOC110882744/LOC110911127/LOC110892847/LOC110894166/LOC110925025/LOC110927174/LOC110927175/LOC110927249/LOC110928892/LOC110918529/LOC110883675/LOC110883676/LOC110930406/LOC110930407/LOC110930410/LOC110930412/LOC110932422/LOC110930415/LOC110930447/LOC110873243/LOC110937275/LOC110937272/LOC110938034/LOC110939632/LOC110941036/LOC110940993/LOC110941396/LOC110943669/LOC110941782/LOC110865890/LOC110939443/LOC110864358/LOC110864357/LOC110864436/LOC110864727/LOC110865449/LOC110939796/LOC110865559/LOC110865688/LOC110899462/LOC110868100/LOC110868253/LOC110868293/LOC110868452/LOC110868461/LOC110868690/LOC110868766/LOC110871596/LOC110872307/LOC110870065/LOC110872939/LOC110873588/LOC110873651/LOC110886745/LOC110886746/LOC110941991/LOC110878478/LOC110878704/LOC110878783/LOC110879194/LOC110879733/LOC110885012/LOC110885040/LOC110884918/LOC110885292/LOC110885867/LOC110885866/LOC110885862/LOC110886388/LOC110889148/LOC110889185/LOC110923073/LOC110921866/LOC110889929/LOC110889902/LOC110889926/LOC110889924/LOC110889925/LOC110890290/LOC110890288/LOC110867709/LOC110884825/LOC110890742/LOC110891529/LOC110893851/LOC110894141/LOC110894677/LOC110869096/LOC110895124/LOC110896757/LOC110896756/LOC110895122/LOC110895156/LOC110897989/LOC110902776/LOC110897980/LOC110897736/LOC110897735/LOC110897734/LOC110898220/LOC110898747/LOC118479266/LOC110901384/LOC110903090/LOC110869203/LOC110908473/LOC110941994/LOC110884364/LOC110908874/LOC118486305/LOC110909128/LOC110903699/LOC110908952/LOC110911069/LOC110911070/LOC110911650/LOC110911812/LOC110924828/LOC110924797/LOC110910971/LOC110929087/LOC110916110/LOC110896004/LOC110917634/LOC110916874/LOC110917324/LOC110915013/LOC110918063/LOC110944089/LOC110921039/LOC110912477/LOC110921342/LOC110874300/LOC110921398	140
plant-type vacuole	plant-type vacuole	32/6217	39/25972	0.82051282051282	3.4277559875115	8.51152168939719	3.10686150789637e-14	2.39746146359337e-12	2.03581188280578e-12	LOC110899387/LOC110899389/LOC110901748/LOC110899391/LOC110899390/LOC110908714/LOC110908303/LOC118486884/LOC110928973/LOC110929775/LOC110929737/LOC110929738/LOC110935527/LOC110935548/LOC110935549/LOC110865559/LOC110945075/LOC110865962/LOC110877917/LOC110880211/LOC110884252/LOC110884254/LOC110885292/LOC110890036/LOC110903104/LOC110899238/LOC110899229/LOC110899319/LOC110905142/LOC110905141/LOC110915785/LOC110916532	32
UDP-glycosyltransferase activity	UDP-glycosyltransferase activity	122/6217	273/25972	0.446886446886447	1.8669028146268	8.07774012647277	3.6464000450333e-14	2.59735880130833e-12	2.20555533088249e-12	LOC110866865/LOC110867020/LOC110866972/LOC110926238/LOC110926545/LOC110881789/LOC110882010/LOC110882018/LOC110867769/LOC118480727/LOC110917717/LOC110867773/LOC110913028/LOC110917849/LOC110906496/LOC110867592/LOC110867593/LOC110930321/LOC110930322/LOC110930323/LOC110930040/LOC110930039/LOC110930910/LOC110930911/LOC110930912/LOC110930913/LOC110930915/LOC110928360/LOC110930927/LOC110930928/LOC110930929/LOC110936008/LOC110936019/LOC110939699/LOC110918172/LOC110915748/LOC110868480/LOC110868889/LOC110872640/LOC110871035/LOC110872641/LOC110872646/LOC110872649/LOC110873899/LOC110873900/LOC110877112/LOC110877111/LOC110877108/LOC110877119/LOC110903934/LOC110903933/LOC110903930/LOC110903929/LOC110903927/LOC110903926/LOC110903925/LOC110884123/LOC110885346/LOC110885633/LOC110885632/LOC110885649/LOC110890436/LOC110890344/LOC110890343/LOC110888913/LOC110888916/LOC110891304/LOC110891330/LOC110894884/LOC110898360/LOC110898359/LOC110898358/LOC110902873/LOC110901139/LOC110901145/LOC110902879/LOC110899841/LOC110899994/LOC110900019/LOC110900018/LOC110908587/LOC110906891/LOC110908611/LOC110908612/LOC110937509/LOC110889205/LOC110904794/LOC110904793/LOC110904791/LOC110904788/LOC118479238/LOC110904789/LOC110904790/LOC110904786/LOC110904784/LOC110904783/LOC110905136/LOC110905137/LOC110935139/LOC110937467/LOC110937466/LOC110937463/LOC110937462/LOC110913451/LOC110911289/LOC110911288/LOC110912127/LOC110913995/LOC118488316/LOC110918625/LOC110918626/LOC110921841/LOC110922871/LOC110922994/LOC110925702/LOC110922248/LOC110924070/LOC110924069/LOC110920739/LOC110925747/LOC110925487/LOC110923321	122
aldo-keto reductase (NADP) activity	aldo-keto reductase (NADP) activity	34/6217	44/25972	0.772727272727273	3.22812815301154	8.29809205028673	1.29040774399391e-13	8.53512550670258e-12	7.24762845686805e-12	LOC110927251/LOC118488402/LOC110927257/LOC110901034/LOC110927259/LOC110927263/LOC110943702/LOC110865252/LOC118479773/LOC110865251/LOC110865248/LOC110865249/LOC110865247/LOC110865246/LOC110890619/LOC118480532/LOC110890618/LOC110890611/LOC110890612/LOC110890614/LOC110890613/LOC118480590/LOC110908642/LOC110908643/LOC110906922/LOC110908640/LOC110908638/LOC110908549/LOC110908550/LOC110908551/LOC110908668/LOC110908673/LOC110912129/LOC118488128	34
ADP binding	ADP binding	175/6217	447/25972	0.391498881431767	1.63551696132312	7.60316271520666	4.22486572426927e-13	2.60815044044889e-11	2.21471908493273e-11	LOC110898616/LOC110873175/LOC110933447/LOC110933461/LOC110883097/LOC110933478/LOC110933485/LOC118491660/LOC110886607/LOC110886608/LOC110886603/LOC110883327/LOC110886619/LOC118480953/LOC110886615/LOC110886605/LOC110936595/LOC110936593/LOC110933489/LOC110934723/LOC110883130/LOC110933512/LOC110864770/LOC110883768/LOC118481081/LOC118481089/LOC110884160/LOC110923780/LOC110923788/LOC110931303/LOC110931297/LOC110928753/LOC110929451/LOC110929730/LOC110929728/LOC110932078/LOC110929734/LOC110896332/LOC110935522/LOC110932752/LOC110935557/LOC110935564/LOC110935775/LOC110883529/LOC110935785/LOC110939594/LOC110942792/LOC110942986/LOC110941279/LOC110935603/LOC110942177/LOC110945094/LOC110866660/LOC110871763/LOC110871778/LOC110870752/LOC110871773/LOC110871800/LOC110871799/LOC110884542/LOC110872859/LOC110872916/LOC110865234/LOC110870081/LOC110941878/LOC110875213/LOC110875209/LOC110877132/LOC110877134/LOC110877131/LOC110875232/LOC110875225/LOC110877148/LOC110875240/LOC110877146/LOC110875237/LOC110934038/LOC110875248/LOC110875244/LOC110877151/LOC110877152/LOC110877161/LOC110874099/LOC110875259/LOC110925486/LOC110924474/LOC110875323/LOC110877208/LOC110875300/LOC110877202/LOC110898036/LOC110877008/LOC110874027/LOC110877005/LOC110875280/LOC110877186/LOC110877185/LOC110875305/LOC110877199/LOC110877198/LOC110877197/LOC110875286/LOC110875284/LOC110877223/LOC110877227/LOC110877237/LOC110877256/LOC110875390/LOC110877300/LOC110875384/LOC110875463/LOC110875468/LOC110931388/LOC110875479/LOC110877400/LOC110877402/LOC110875482/LOC110877438/LOC110877534/LOC110908207/LOC110880280/LOC110888673/LOC110907599/LOC110904368/LOC110904369/LOC110904370/LOC110907601/LOC110899273/LOC110899549/LOC110899661/LOC110899847/LOC110899845/LOC110899843/LOC110899868/LOC110899940/LOC110899945/LOC110899975/LOC110902128/LOC110899968/LOC118485509/LOC110902117/LOC110902116/LOC110899966/LOC110923178/LOC110921543/LOC110899948/LOC110899951/LOC110899903/LOC110900021/LOC110900027/LOC118485531/LOC110902339/LOC110900679/LOC110927201/LOC110900360/LOC110900361/LOC110900362/LOC110900364/LOC110905206/LOC110907708/LOC110913520/LOC110871754/LOC110912419/LOC110912421/LOC110912767/LOC110915844/LOC110937773/LOC110916917/LOC110910157/LOC110916295/LOC110907734/LOC110904694/LOC110915087/LOC110915177/LOC118489208	175
signal transduction	signal transduction	134/6217	327/25972	0.409785932721713	1.71191253734089	7.26767367214792	5.46554615373298e-12	3.16318483647296e-10	2.68602827423588e-10	LOC110898616/LOC110873175/LOC110919690/LOC110920652/LOC110923780/LOC110923788/LOC110931303/LOC110931297/LOC110928753/LOC110929730/LOC110929728/LOC110932078/LOC110929734/LOC110896332/LOC110930346/LOC110935557/LOC110935564/LOC110935775/LOC110883529/LOC110935785/LOC110935839/LOC110941292/LOC110871980/LOC110937690/LOC110942792/LOC110941279/LOC110942373/LOC110864757/LOC110944805/LOC110868469/LOC110868674/LOC110871763/LOC110871778/LOC110869417/LOC110871773/LOC110871800/LOC110871799/LOC110871884/LOC110871910/LOC118479289/LOC110873195/LOC110873317/LOC110875213/LOC110877124/LOC110875206/LOC110877132/LOC110877134/LOC110877131/LOC110875232/LOC110875227/LOC110875226/LOC110875225/LOC110877148/LOC110875240/LOC110877146/LOC110934038/LOC110875244/LOC110877151/LOC110877152/LOC110877161/LOC110874099/LOC118481654/LOC110925469/LOC110924474/LOC110875323/LOC110875303/LOC118481657/LOC110877204/LOC110877202/LOC110898036/LOC110874027/LOC110877005/LOC110874115/LOC110875281/LOC110874113/LOC110877186/LOC110877185/LOC110875305/LOC110877199/LOC110877200/LOC110877198/LOC110877197/LOC110875287/LOC110875284/LOC110877223/LOC110877227/LOC110877237/LOC110877256/LOC110875390/LOC110877300/LOC110875479/LOC110877400/LOC110877402/LOC110877534/LOC110877903/LOC110889255/LOC110879863/LOC110886219/LOC110886469/LOC110883319/LOC110929881/LOC110890888/LOC110894196/LOC110894381/LOC110894801/LOC110895518/LOC110895689/LOC110898161/LOC110899273/LOC110900229/LOC110900365/LOC110909310/LOC110904112/LOC110907708/LOC110937473/LOC110911248/LOC110913520/LOC110871754/LOC110912767/LOC118488230/LOC110916917/LOC110910157/LOC110916295/LOC110919970/LOC110907734/LOC110904694/LOC110919950/LOC110915087/LOC110915177/LOC110919957/LOC118487960/LOC110921020/LOC110921605/LOC110920831	134
vacuolar membrane	vacuolar membrane	44/6217	80/25972	0.55	2.2976676853788	6.52111617095884	2.27418132862216e-09	1.23875994723772e-07	1.05189687460109e-07	LOC110899387/LOC110899389/LOC110901748/LOC110899391/LOC110899390/LOC110943561/LOC110874230/LOC110908714/LOC110908303/LOC118486884/LOC110917181/LOC110897897/LOC110928973/LOC110929775/LOC110929737/LOC110929738/LOC110935527/LOC110935548/LOC110935549/LOC110865290/LOC110865559/LOC110945075/LOC110865962/LOC110877917/LOC110880211/LOC110884174/LOC110884252/LOC110884254/LOC110881076/LOC110885179/LOC110885292/LOC110881558/LOC110890036/LOC110889772/LOC110884786/LOC110900644/LOC110903104/LOC110899238/LOC110899229/LOC110899319/LOC110905142/LOC110905141/LOC110915785/LOC110916532	44
calcium-dependent protein serine/threonine kinase activity	calcium-dependent protein serine/threonine kinase activity	38/6217	69/25972	0.550724637681159	2.30069491553081	6.06905688260981	2.64607516318065e-08	1.28961347426594e-06	1.09507930575953e-06	LOC110927704/LOC110880307/LOC110882744/LOC110920415/LOC110925025/LOC110927249/LOC110873020/LOC110936845/LOC110938260/LOC110939632/LOC110940993/LOC110871882/LOC110865963/LOC110899462/LOC110868253/LOC110889251/LOC110868452/LOC110868461/LOC110872959/LOC110873588/LOC110941991/LOC110878478/LOC110878508/LOC110878783/LOC110879733/LOC110889148/LOC110890288/LOC110894677/LOC110898220/LOC110899783/LOC118486305/LOC110904519/LOC110911650/LOC110929087/LOC110916110/LOC110918063/LOC110916328/LOC110912477	38
calmodulin-dependent protein kinase activity	calmodulin-dependent protein kinase activity	38/6217	69/25972	0.550724637681159	2.30069491553081	6.06905688260981	2.64607516318065e-08	1.28961347426594e-06	1.09507930575953e-06	LOC110927704/LOC110880307/LOC110882744/LOC110920415/LOC110925025/LOC110927249/LOC110873020/LOC110936845/LOC110938260/LOC110939632/LOC110940993/LOC110871882/LOC110865963/LOC110899462/LOC110868253/LOC110889251/LOC110868452/LOC110868461/LOC110872959/LOC110873588/LOC110941991/LOC110878478/LOC110878508/LOC110878783/LOC110879733/LOC110889148/LOC110890288/LOC110894677/LOC110898220/LOC110899783/LOC118486305/LOC110904519/LOC110911650/LOC110929087/LOC110916110/LOC110918063/LOC110916328/LOC110912477	38
proteasome-activating activity	proteasome-activating activity	16/6217	20/25972	0.8	3.34206208782371	5.87792767988442	2.00635473157503e-07	8.84706895923087e-06	7.51251621296517e-06	LOC110871241/LOC110889789/LOC110929086/LOC110929165/LOC110940645/LOC118492552/LOC110886050/LOC110886401/LOC110886799/LOC118482768/LOC110886801/LOC110890516/LOC110893865/LOC110895275/LOC110910474/LOC110919083	16
regulation of salicylic acid biosynthetic process	regulation of salicylic acid biosynthetic process	16/6217	20/25972	0.8	3.34206208782371	5.87792767988442	2.00635473157503e-07	8.84706895923087e-06	7.51251621296517e-06	LOC110929493/LOC110940219/LOC110878379/LOC110910227/LOC110900869/LOC110873685/LOC110877854/LOC110879780/LOC110879778/LOC110885460/LOC110886655/LOC110921049/LOC118488472/LOC110916842/LOC110923056/LOC110926289	16
intracellular signal transduction	intracellular signal transduction	68/6217	163/25972	0.417177914110429	1.7427931132823	5.33669440796352	3.83691070978247e-07	1.6149905987539e-05	1.37137430631938e-05	LOC110869562/LOC110927704/LOC110880307/LOC110882744/LOC110920415/LOC110925025/LOC110927249/LOC110930741/LOC110936917/LOC110873020/LOC110936845/LOC110937644/LOC110938260/LOC110939632/LOC110939907/LOC110940993/LOC110941462/LOC110941640/LOC110871882/LOC110865200/LOC110865680/LOC110865963/LOC110899462/LOC110868253/LOC110889251/LOC110868452/LOC110868461/LOC110868712/LOC110872959/LOC110873325/LOC110873355/LOC110873588/LOC110941991/LOC110940691/LOC110878478/LOC110878508/LOC110878783/LOC110908206/LOC110879429/LOC110879733/LOC110885400/LOC110885370/LOC110886002/LOC118483141/LOC110886245/LOC110889148/LOC110890288/LOC110890418/LOC110894640/LOC110894677/LOC110898220/LOC110899792/LOC110899783/LOC110864512/LOC118486305/LOC110904519/LOC110911066/LOC110911650/LOC110929087/LOC110912424/LOC110916110/LOC110918506/LOC110915880/LOC110918063/LOC110916328/LOC118489118/LOC110912477/LOC110926112	68
RNA helicase activity	RNA helicase activity	41/6217	83/25972	0.493975903614458	2.06362267471042	5.44459084341847	4.12319367063744e-07	1.66003362565664e-05	1.40962273316529e-05	LOC110869714/LOC110879022/LOC110911413/LOC110904910/LOC110926154/LOC110927145/LOC110935927/LOC110938070/LOC110940479/LOC110940729/LOC110865465/LOC110878162/LOC110868044/LOC110867659/LOC110877034/LOC110878325/LOC110915205/LOC110885214/LOC110885612/LOC110885973/LOC110886229/LOC110886781/LOC110886980/LOC110883614/LOC110889300/LOC110890209/LOC110890370/LOC110893728/LOC110894081/LOC110895027/LOC110883298/LOC110898734/LOC110903892/LOC110907847/LOC110910052/LOC110912288/LOC110917001/LOC110917398/LOC110918132/LOC110917875/LOC110920462	41
solute:potassium antiporter activity	solute:potassium antiporter activity	10/6217	10/25972	1	4.17757760977964	5.63797760764864	6.14274061233845e-07	2.37007408626059e-05	2.01255580588457e-05	LOC110878607/LOC110878604/LOC110878603/LOC110906697/LOC110898810/LOC110937109/LOC110937110/LOC110937115/LOC110937116/LOC110912259	10
tricarboxylic acid cycle	tricarboxylic acid cycle	34/6217	66/25972	0.515151515151515	2.15208543534103	5.25717853827378	1.14875436209157e-06	4.25498615718716e-05	3.61313477255747e-05	LOC110881909/LOC110928485/LOC110929171/LOC110909114/LOC110929686/LOC110929679/LOC110936786/LOC110937064/LOC110938184/LOC110938185/LOC110864574/LOC118479548/LOC110944702/LOC110865622/LOC110866590/LOC110868063/LOC110877314/LOC110878391/LOC110878879/LOC110879703/LOC110883985/LOC110885871/LOC110885880/LOC110886710/LOC110929879/LOC110891265/LOC110895209/LOC110904842/LOC110897458/LOC110899022/LOC110909078/LOC110912246/LOC110912914/LOC110915266	34
chitin binding	chitin binding	18/6217	26/25972	0.692307692307692	2.89216911446282	5.41511481409167	1.3200399850378e-06	4.7013731774808e-05	3.99218570373781e-05	LOC110931013/LOC110932647/LOC118490280/LOC110928734/LOC110943138/LOC110940571/LOC110940573/LOC110940574/LOC110880776/LOC110877408/LOC110908491/LOC110908489/LOC110908485/LOC110908406/LOC110908407/LOC110885787/LOC110885786/LOC110923115	18
mRNA destabilization	mRNA destabilization	11/6217	12/25972	0.916666666666667	3.829446142298	5.49966154573074	1.37614999738703e-06	4.71968480585329e-05	4.00773508010959e-05	LOC110927228/LOC110928989/LOC110929041/LOC110940961/LOC110867634/LOC110867633/LOC110867631/LOC110867630/LOC110885075/LOC110886218/LOC110894026	11
UDP-glucose 4-epimerase activity	UDP-glucose 4-epimerase activity	12/6217	14/25972	0.857142857142857	3.58078080838255	5.41845881962314	1.94143039880279e-06	6.42058767604065e-05	5.4520620597958e-05	LOC110886822/LOC110930237/LOC110937460/LOC110864375/LOC110869849/LOC110901128/LOC110893782/LOC110892717/LOC110899509/LOC110918468/LOC110921030/LOC110920876	12
defense response to other organism	defense response to other organism	92/6217	251/25972	0.366533864541833	1.53122366573596	4.74423947960879	4.02841005670029e-06	0.000128631300431188	0.000109227670139932	LOC110933447/LOC110933461/LOC110883097/LOC110933478/LOC110933485/LOC118491660/LOC110886607/LOC110886608/LOC110886603/LOC110883327/LOC110886619/LOC118480953/LOC110886615/LOC110886605/LOC110936595/LOC110936593/LOC110933489/LOC110934723/LOC110883130/LOC110933512/LOC110864770/LOC110883768/LOC118481081/LOC118481089/LOC110884160/LOC110934100/LOC110930453/LOC110930452/LOC110920960/LOC110923440/LOC110922691/LOC110923341/LOC110942986/LOC110935603/LOC110941913/LOC110943972/LOC110941831/LOC110872859/LOC110872916/LOC110870081/LOC110941878/LOC110873640/LOC110879476/LOC110879519/LOC110880280/LOC110888673/LOC110878139/LOC110901872/LOC110901869/LOC110901867/LOC110901866/LOC110907599/LOC110904368/LOC110904369/LOC110904370/LOC110907601/LOC110899549/LOC110899661/LOC110899847/LOC110899845/LOC110899843/LOC110899868/LOC110899940/LOC110899945/LOC110899975/LOC110902128/LOC110899968/LOC118485509/LOC110902117/LOC110902116/LOC110899966/LOC110923178/LOC110921543/LOC110899948/LOC110899951/LOC110899903/LOC110900021/LOC110900027/LOC118485531/LOC110902339/LOC110900679/LOC110927201/LOC110900360/LOC110900361/LOC110900362/LOC110900364/LOC110877175/LOC110877174/LOC110912110/LOC110915844/LOC110915787/LOC118489208	92
protein serine/threonine phosphatase activity	protein serine/threonine phosphatase activity	58/6217	142/25972	0.408450704225352	1.70633451667056	4.73465840911939	5.86193064783394e-06	0.000180938259329808	0.000153644287506384	LOC110874032/LOC110910901/LOC110924484/LOC110928746/LOC110929067/LOC110928895/LOC110929100/LOC110930269/LOC110937738/LOC110940034/LOC110940069/LOC110940700/LOC110940565/LOC110940867/LOC110941599/LOC110942364/LOC110864842/LOC110865563/LOC110868116/LOC110899454/LOC110908837/LOC110889250/LOC110872962/LOC110885806/LOC110873694/LOC110873889/LOC110877093/LOC110877390/LOC110877781/LOC110877641/LOC110877634/LOC110877945/LOC110877708/LOC110879454/LOC110880238/LOC118483341/LOC110885352/LOC110885086/LOC110890135/LOC110890357/LOC110889569/LOC110891221/LOC110897793/LOC110884552/LOC110899410/LOC110909346/LOC110886507/LOC110904771/LOC110911534/LOC110912040/LOC110912152/LOC110912979/LOC110937770/LOC110915764/LOC110915502/LOC110923531/LOC110920836/LOC110925483	58
xenobiotic detoxification by transmembrane export across the plasma membrane	xenobiotic detoxification by transmembrane export across the plasma membrane	26/6217	48/25972	0.541666666666667	2.26285453863064	4.91268812563018	6.23440777716932e-06	0.000186227793601896	0.000158135912038896	LOC110939637/LOC110940215/LOC118479253/LOC110940837/LOC110940835/LOC110864654/LOC110864652/LOC110869266/LOC110872009/LOC110872005/LOC110872013/LOC110872012/LOC110872011/LOC110883783/LOC110905086/LOC110910863/LOC110910860/LOC110910843/LOC110910842/LOC110915208/LOC110915417/LOC118487950/LOC110898053/LOC110915950/LOC110918344/LOC110918335	26
preribosome, large subunit precursor	preribosome, large subunit precursor	18/6217	29/25972	0.620689655172414	2.59297920607012	4.81498857200546	1.36335504822181e-05	0.000394520867079187	0.000335008625336083	LOC110865269/LOC110928943/LOC110937924/LOC110896055/LOC110865687/LOC110915274/LOC110871625/LOC110920937/LOC110880319/LOC110876990/LOC110867719/LOC110867716/LOC110867708/LOC110895539/LOC110908328/LOC110909545/LOC110921394/LOC110921574	18
hormone-mediated signaling pathway	hormone-mediated signaling pathway	25/6217	47/25972	0.531914893617021	2.22211574988279	4.70433391258514	1.43144736916407e-05	0.000401672807226039	0.000341081717628568	LOC110900804/LOC110901042/LOC110929043/LOC110929858/LOC110932158/LOC110929864/LOC110932160/LOC110932165/LOC110933170/LOC110936196/LOC110936467/LOC110944668/LOC110893992/LOC110868451/LOC110868927/LOC110867190/LOC110875263/LOC110882068/LOC110901604/LOC110907838/LOC110904938/LOC110916925/LOC110923010/LOC110922030/LOC110920895	25
xenobiotic transmembrane transporter activity	xenobiotic transmembrane transporter activity	29/6217	59/25972	0.491525423728814	2.05338560480694	4.54413044907842	2.23367568950227e-05	0.000608348143670323	0.000516580724476221	LOC110898782/LOC110939637/LOC110940215/LOC118479253/LOC110940837/LOC110940835/LOC110864654/LOC110864652/LOC110869266/LOC110872009/LOC110869530/LOC110872005/LOC110872013/LOC110872012/LOC110872011/LOC110883783/LOC110904839/LOC110905086/LOC110910863/LOC110910860/LOC110910843/LOC110910842/LOC110915208/LOC110915417/LOC118487950/LOC110898053/LOC110915950/LOC110918344/LOC110918335	29
maturation of 5.8S rRNA	maturation of 5.8S rRNA	12/6217	16/25972	0.75	3.13318320733473	4.78812541787766	2.36415203206021e-05	0.000625487080482215	0.000531134306150068	LOC110865269/LOC110867659/LOC110880319/LOC110885612/LOC110886229/LOC110867708/LOC110894081/LOC110895539/LOC110908328/LOC110909545/LOC110921394/LOC110921574	12
regulation of stomatal closure	regulation of stomatal closure	10/6217	12/25972	0.833333333333333	3.48131467481636	4.82299015907816	2.48496923459742e-05	0.000639189308677004	0.000542769595977858	LOC110878607/LOC110878604/LOC110878603/LOC110906697/LOC110898810/LOC110937109/LOC110937110/LOC110937115/LOC110937116/LOC110912259	10
protein phosphatase regulator activity	protein phosphatase regulator activity	31/6217	66/25972	0.46969696969697	1.96219554398741	4.39067590675332	3.67763257267784e-05	0.000920402097918833	0.000781562313453869	LOC110878474/LOC110908700/LOC110935568/LOC110940432/LOC110941036/LOC110865079/LOC110867789/LOC110868293/LOC110868674/LOC110868803/LOC110871951/LOC110872106/LOC110872307/LOC110872532/LOC110872533/LOC110880207/LOC110886540/LOC110889185/LOC110890779/LOC110891405/LOC118484788/LOC110894221/LOC110894396/LOC110869096/LOC110904112/LOC110904403/LOC110904706/LOC110911248/LOC110915157/LOC110921020/LOC110921398	31
ligand-gated monoatomic ion channel activity	ligand-gated monoatomic ion channel activity	14/6217	21/25972	0.666666666666667	2.78505173985309	4.59070789876234	4.01774549178734e-05	0.000979061138261863	0.000831372820599763	LOC110928833/LOC110872963/LOC110877475/LOC110877509/LOC110877510/LOC110878679/LOC110882747/LOC110885856/LOC110885870/LOC110894147/LOC110892471/LOC110894149/LOC110892473/LOC110892999	14
protein phosphatase type 2A complex	protein phosphatase type 2A complex	20/6217	36/25972	0.555555555555556	2.32087644987758	4.44895693172281	4.50094858794905e-05	0.00106868676729252	0.000907478703157339	LOC110908700/LOC110935568/LOC110940432/LOC110941036/LOC110865079/LOC110867789/LOC110868293/LOC110868674/LOC110872106/LOC110872307/LOC110880207/LOC110886540/LOC110889185/LOC110894221/LOC110869096/LOC110904112/LOC110911248/LOC110915157/LOC110921020/LOC110921398	20
potassium ion binding	potassium ion binding	13/6217	19/25972	0.68421052631579	2.85834257511238	4.5457447592798	5.08424624651429e-05	0.00114829561567615	0.000975078805172318	LOC110876741/LOC110882039/LOC110941098/LOC110869292/LOC110885223/LOC110891332/LOC110897757/LOC110908654/LOC110905145/LOC110905169/LOC110911552/LOC110912883/LOC110923124	13
pyruvate kinase activity	pyruvate kinase activity	13/6217	19/25972	0.68421052631579	2.85834257511238	4.5457447592798	5.08424624651429e-05	0.00114829561567615	0.000975078805172318	LOC110876741/LOC110882039/LOC110941098/LOC110869292/LOC110885223/LOC110891332/LOC110897757/LOC110908654/LOC110905145/LOC110905169/LOC110911552/LOC110912883/LOC110923124	13
cation binding	cation binding	32/6217	70/25972	0.457142857142857	1.90974976447069	4.27563452340608	5.40414827430238e-05	0.00119148602428667	0.00101175407541451	LOC110910901/LOC110924484/LOC110928746/LOC110928895/LOC110929100/LOC110940069/LOC110940700/LOC110940867/LOC110941599/LOC110944833/LOC110868116/LOC110899454/LOC110908837/LOC110873889/LOC110877093/LOC110877390/LOC110877781/LOC110877641/LOC110877634/LOC110877945/LOC110880238/LOC110885352/LOC110885086/LOC110891221/LOC110897793/LOC110884552/LOC110886507/LOC110912040/LOC110912152/LOC110915374/LOC110915502/LOC110920836	32
syntaxin binding	syntaxin binding	14/6217	22/25972	0.636363636363636	2.65845847895068	4.36559572143088	8.60823977869053e-05	0.00179213934530089	0.00152180071722151	LOC110920167/LOC110897897/LOC110864316/LOC110865290/LOC110867801/LOC110889273/LOC110881076/LOC110885032/LOC110885179/LOC110881558/LOC110900644/LOC110909093/LOC110904687/LOC110926237	14
maturation of LSU-rRNA	maturation of LSU-rRNA	9/6217	11/25972	0.818181818181818	3.41801804436516	4.49978148314327	8.70910049012312e-05	0.00179213934530089	0.00152180071722151	LOC110865269/LOC110880319/LOC110867708/LOC110890732/LOC110895539/LOC110908328/LOC110909545/LOC110921394/LOC110921574	9
NAD(P)H oxidase H2O2-forming activity	NAD(P)H oxidase H2O2-forming activity	9/6217	11/25972	0.818181818181818	3.41801804436516	4.49978148314327	8.70910049012312e-05	0.00179213934530089	0.00152180071722151	LOC110911127/LOC110873243/LOC110938034/LOC110941782/LOC110941781/LOC110864436/LOC110865449/LOC110886745/LOC110921039	9
alcohol dehydrogenase activity, zinc-dependent	alcohol dehydrogenase activity, zinc-dependent	16/6217	27/25972	0.592592592592593	2.47560154653608	4.30348604575283	9.21783114261634e-05	0.00181610885916228	0.00154215450471095	LOC110890775/LOC110936487/LOC110942211/LOC110942209/LOC110942210/LOC110942215/LOC110942212/LOC110942213/LOC110942216/LOC110942214/LOC110864986/LOC110873019/LOC110912009/LOC110874237/LOC110944349/LOC110887872	16
S-(hydroxymethyl)glutathione dehydrogenase activity	S-(hydroxymethyl)glutathione dehydrogenase activity	16/6217	27/25972	0.592592592592593	2.47560154653608	4.30348604575283	9.21783114261634e-05	0.00181610885916228	0.00154215450471095	LOC110890775/LOC110936487/LOC110942211/LOC110942209/LOC110942210/LOC110942215/LOC110942212/LOC110942213/LOC110942216/LOC110942214/LOC110864986/LOC110873019/LOC110912009/LOC110874237/LOC110944349/LOC110887872	16
